YearWeekISO,ReportingCountry,Denominator,NumberOfIndivOneDose,Region,TargetGroup,Vaccine,Population
2023-11,FI,,0,FI193,Age80+,UNK,5563970
2023-11,FI,,7138,FI193,Age80+,COMXBB,5563970
2023-12,FI,,0,FI193,Age80+,MODXBB,5563970
2024-03,FI,,0,FI193,Age80+,OTHER,5563970
2023-12,FI,,80,FI193,Age80+,OTHER,5563970
2023-11,FI,,0,FI193,Age80+,BIMER,5563970
2023-11,FI,,0,FI193,Age80+,MODXBB,5563970
2023-09,FI,,0,FI193,Age80+,MODXBB,5563970
2024-03,FI,,0,FI193,Age80+,UNK,5563970
2023-12,FI,,0,FI193,Age80+,UNK,5563970
2024-02,FI,,14,FI193,Age80+,NVXDXBB,5563970
2024-02,FI,,0,FI193,Age80+,BIMER,5563970
2023-09,FI,,0,FI193,Age80+,OTHER,5563970
2023-10,FI,,36,FI193,Age80+,COMXBB,5563970
2023-10,FI,,0,FI193,Age80+,MODXBB,5563970
2023-10,FI,,0,FI193,Age80+,NVXDXBB,5563970
2024-03,FI,,0,FI193,Age80+,MODXBB,5563970
2023-09,FI,,0,FI193,Age80+,UNK,5563970
2024-03,FI,,5,FI193,Age80+,NVXDXBB,5563970
2023-11,FI,,14,FI193,Age80+,OTHER,5563970
2023-10,FI,,0,FI193,Age80+,BIMER,5563970
2024-02,FI,,5,FI193,Age80+,COMXBB,5563970
2024-01,FI,,1,FI193,Age80+,OTHER,5563970
2023-09,FI,,0,FI193,Age80+,COMXBB,5563970
2023-09,FI,,0,FI193,Age80+,NVXDXBB,5563970
2023-12,FI,,0,FI193,Age80+,BIMER,5563970
2023-09,FI,,0,FI193,Age80+,BIMER,5563970
2023-11,FI,,0,FI193,Age80+,NVXDXBB,5563970
2023-10,FI,,1,FI193,Age80+,OTHER,5563970
2023-10,FI,,2,FI193,Age80+,UNK,5563970
2024-01,FI,,0,FI193,Age80+,BIMER,5563970
2024-01,FI,,130,FI193,Age80+,COMXBB,5563970
2024-01,FI,,0,FI193,Age80+,UNK,5563970
2024-02,FI,,0,FI193,Age80+,UNK,5563970
2023-12,FI,,2859,FI193,Age80+,COMXBB,5563970
2023-12,FI,,64,FI193,Age80+,NVXDXBB,5563970
2024-02,FI,,0,FI193,Age80+,MODXBB,5563970
2024-02,FI,,0,FI193,Age80+,OTHER,5563970
2024-03,FI,,0,FI193,Age80+,BIMER,5563970
2023-12,FI,75832,0,FI1B,Age80+,BIMER,5563970
2023-12,FI,75832,0,FI1B,Age80+,MODXBB,5563970
2023-12,FI,75832,43,FI1B,Age80+,OTHER,5563970
2023-10,FI,75832,810,FI1B,Age80+,COMXBB,5563970
2023-12,FI,75832,0,FI1B,Age80+,UNK,5563970
2023-11,FI,75832,930,FI1B,Age80+,UNK,5563970
2024-03,FI,75832,6,FI1B,Age80+,COMXBB,5563970
2024-03,FI,75832,0,FI1B,Age80+,OTHER,5563970
2023-11,FI,75832,426,FI1B,Age80+,OTHER,5563970
2023-11,FI,75832,0,FI1B,Age80+,MODXBB,5563970
2023-09,FI,,0,FI1C3,AgeUNK,COMXBB,5563970
2024-03,FI,,0,FI1C3,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1C3,AgeUNK,BIMER,5563970
2023-11,FI,,0,FI1C3,AgeUNK,COMXBB,5563970
2023-11,FI,,0,FI1C3,AgeUNK,NVXDXBB,5563970
2023-10,FI,,0,FI1C3,AgeUNK,NVXDXBB,5563970
2024-03,FI,,0,FI1C3,AgeUNK,NVXDXBB,5563970
2024-03,FI,,0,FI1C3,AgeUNK,UNK,5563970
2024-03,FI,,0,FI1C3,AgeUNK,OTHER,5563970
2023-09,FI,,0,FI1D9,AgeUNK,BIMER,5563970
2023-09,FI,,0,FI1D9,AgeUNK,COMXBB,5563970
2023-10,FI,,0,FI1D9,AgeUNK,BIMER,5563970
2023-11,FI,,0,FI1D9,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1D9,AgeUNK,NVXDXBB,5563970
2023-11,FI,,0,FI1D9,AgeUNK,OTHER,5563970
2023-10,FI,,0,FI1D9,AgeUNK,NVXDXBB,5563970
2023-10,FI,,0,FI1D9,AgeUNK,UNK,5563970
2024-03,FI,,0,FI1D9,AgeUNK,COMXBB,5563970
2024-03,FI,,0,FI1D9,AgeUNK,OTHER,5563970
2023-09,FI,,0,FI1D9,AgeUNK,NVXDXBB,5563970
2023-10,FI,,0,FI1D9,AgeUNK,OTHER,5563970
2023-12,FI,,0,FI1D9,AgeUNK,OTHER,5563970
2024-02,FI,,0,FI1D9,AgeUNK,MODXBB,5563970
2024-02,FI,,0,FI1D9,AgeUNK,BIMER,5563970
2024-02,FI,,0,FI1D9,AgeUNK,COMXBB,5563970
2023-12,FI,,0,FI1D9,AgeUNK,BIMER,5563970
2023-12,FI,,0,FI1D9,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1D9,AgeUNK,UNK,5563970
2023-10,FI,,0,FI1D9,AgeUNK,COMXBB,5563970
2024-01,FI,,0,FI1D9,AgeUNK,MODXBB,5563970
2024-01,FI,,0,FI1D9,AgeUNK,OTHER,5563970
2023-12,FI,,0,FI1D9,AgeUNK,COMXBB,5563970
2024-01,FI,,0,FI1D9,AgeUNK,UNK,5563970
2023-09,FI,,0,FI1D9,AgeUNK,UNK,5563970
2024-01,FI,,0,FI1D9,AgeUNK,COMXBB,5563970
2024-01,FI,,0,FI193,ALL,MODXBB,5563970
2024-03,FI,,0,FI193,ALL,BIMER,5563970
2024-03,FI,,0,FI193,ALL,MODXBB,5563970
2024-03,FI,,0,FI193,ALL,OTHER,5563970
2023-11,FI,,0,FI193,ALL,NVXDXBB,5563970
2024-01,FI,,678,FI193,ALL,COMXBB,5563970
2024-01,FI,,202,FI193,ALL,NVXDXBB,5563970
2024-01,FI,,0,FI1D3,ALL,MODXBB,5563970
2024-01,FI,,4,FI1D3,ALL,OTHER,5563970
2023-12,FI,,0,FI1D3,ALL,MODXBB,5563970
2023-12,FI,,5,FI1D3,ALL,NVXDXBB,5563970
2023-12,FI,,0,FI1D3,ALL,BIMER,5563970
2023-11,FI,,22471,FI1D3,ALL,COMXBB,5563970
2023-11,FI,,0,FI1D3,ALL,NVXDXBB,5563970
2024-01,FI,,0,FI1D3,ALL,UNK,5563970
2024-02,FI,,0,FI1D3,ALL,MODXBB,5563970
2023-12,FI,,10670,FI1D3,ALL,COMXBB,5563970
2023-11,FI,,51,FI1D3,ALL,OTHER,5563970
2023-09,FI,,34,FI1D3,ALL,OTHER,5563970
2023-09,FI,,1,FI1D3,ALL,UNK,5563970
2024-03,FI,,0,FI1D3,ALL,BIMER,5563970
2024-03,FI,,41,FI1D3,ALL,COMXBB,5563970
2024-01,FI,,474,FI1D3,ALL,COMXBB,5563970
2024-02,FI,,27,FI1D3,ALL,NVXDXBB,5563970
2024-02,FI,,0,FI1D3,ALL,UNK,5563970
2024-02,FI,,149,FI1D3,ALL,COMXBB,5563970
2024-02,FI,,0,FI1D3,ALL,BIMER,5563970
2024-03,FI,,0,FI1D3,ALL,MODXBB,5563970
2024-01,FI,,0,FI1D3,ALL,BIMER,5563970
2024-01,FI,,2,FI1D3,ALL,NVXDXBB,5563970
2023-11,FI,,0,FI1D3,ALL,MODXBB,5563970
2023-12,FI,,4,FI1D3,ALL,OTHER,5563970
2023-12,FI,,0,FI1D3,ALL,UNK,5563970
2023-10,FI,,35,FI1D3,ALL,OTHER,5563970
2023-09,FI,,0,FI1D3,ALL,BIMER,5563970
2023-10,FI,,384,FI1D5,Age80+,UNK,5563970
2023-10,FI,,0,FI1D5,Age80+,BIMER,5563970
2024-03,FI,,0,FI1D5,Age80+,OTHER,5563970
2024-03,FI,,0,FI1D5,Age80+,BIMER,5563970
2024-03,FI,,0,FI1D5,Age80+,UNK,5563970
2023-09,FI,,0,FI1D5,Age80+,MODXBB,5563970
2023-09,FI,,0,FI1D5,Age80+,NVXDXBB,5563970
2023-09,FI,,0,FI197,AgeUNK,OTHER,5563970
2023-09,FI,,0,FI197,AgeUNK,UNK,5563970
2024-03,FI,,0,FI197,AgeUNK,UNK,5563970
2024-03,FI,,0,FI197,AgeUNK,BIMER,5563970
2024-03,FI,,0,FI197,AgeUNK,MODXBB,5563970
2023-10,FI,,0,FI197,AgeUNK,BIMER,5563970
2023-10,FI,,0,FI197,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI197,AgeUNK,UNK,5563970
2023-10,FI,,0,FI197,AgeUNK,COMXBB,5563970
2023-11,FI,,0,FI197,AgeUNK,OTHER,5563970
2023-11,FI,,0,FI197,AgeUNK,BIMER,5563970
2023-10,FI,,0,FI197,AgeUNK,NVXDXBB,5563970
2024-01,FI,,0,FI197,AgeUNK,COMXBB,5563970
2024-03,FI,,0,FI197,AgeUNK,OTHER,5563970
2023-09,FI,,0,FI197,AgeUNK,COMXBB,5563970
2023-10,FI,,0,FI197,AgeUNK,UNK,5563970
2024-01,FI,,0,FI197,AgeUNK,BIMER,5563970
2024-02,FI,,0,FI197,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI197,AgeUNK,UNK,5563970
2023-12,FI,,0,FI197,AgeUNK,UNK,5563970
2024-01,FI,,0,FI197,AgeUNK,MODXBB,5563970
2024-01,FI,,0,FI197,AgeUNK,OTHER,5563970
2023-12,FI,,0,FI197,AgeUNK,MODXBB,5563970
2023-12,FI,,0,FI197,AgeUNK,NVXDXBB,5563970
2023-11,FI,,0,FI197,AgeUNK,COMXBB,5563970
2023-11,FI,,0,FI197,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI197,AgeUNK,MODXBB,5563970
2024-02,FI,,0,FI197,AgeUNK,OTHER,5563970
2024-01,FI,,0,FI1B1,AgeUNK,MODXBB,5563970
2024-01,FI,,0,FI1B1,AgeUNK,OTHER,5563970
2024-03,FI,,0,FI1B1,AgeUNK,OTHER,5563970
2024-03,FI,,0,FI1B1,AgeUNK,UNK,5563970
2023-12,FI,,0,FI1B1,AgeUNK,COMXBB,5563970
2023-11,FI,,0,FI1B1,AgeUNK,OTHER,5563970
2023-12,FI,,0,FI1B1,AgeUNK,MODXBB,5563970
2023-12,FI,,0,FI1B1,AgeUNK,OTHER,5563970
2023-11,FI,,0,FI1B1,AgeUNK,UNK,5563970
2023-10,FI,,0,FI1B1,AgeUNK,COMXBB,5563970
2023-11,FI,,0,FI1B1,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1B1,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI1B1,AgeUNK,BIMER,5563970
2024-02,FI,,0,FI1B1,AgeUNK,COMXBB,5563970
2024-02,FI,,0,FI1C1,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI1C1,AgeUNK,BIMER,5563970
2024-02,FI,,0,FI1C1,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1C1,AgeUNK,UNK,5563970
2023-10,FI,,0,FI1C1,AgeUNK,COMXBB,5563970
2024-01,FI,,0,FI1C1,AgeUNK,NVXDXBB,5563970
2024-01,FI,,0,FI1C1,AgeUNK,UNK,5563970
2024-03,FI,,0,FI1C1,AgeUNK,MODXBB,5563970
2024-03,FI,,0,FI1C1,AgeUNK,OTHER,5563970
2024-02,FI,,0,FI1C1,AgeUNK,COMXBB,5563970
2024-01,FI,,0,FI1C1,AgeUNK,OTHER,5563970
2023-11,FI,,0,FI1C1,AgeUNK,NVXDXBB,5563970
2023-12,FI,,0,FI1C1,AgeUNK,BIMER,5563970
2023-10,FI,,0,FI1C1,AgeUNK,BIMER,5563970
2023-12,FI,,0,FI1C1,AgeUNK,MODXBB,5563970
2023-12,FI,,0,FI1C1,AgeUNK,OTHER,5563970
2024-03,FI,,0,FI1C1,AgeUNK,UNK,5563970
2023-12,FI,,0,FI1C1,AgeUNK,COMXBB,5563970
2023-12,FI,,0,FI1C1,AgeUNK,NVXDXBB,5563970
2023-12,FI,,0,FI1C1,AgeUNK,UNK,5563970
2023-10,FI,,0,FI1C1,AgeUNK,OTHER,5563970
2023-11,FI,82258,84,FI1D,Age80+,OTHER,5563970
2023-11,FI,82258,148,FI1D,Age80+,UNK,5563970
2024-02,FI,82258,1,FI1D,Age80+,OTHER,5563970
2023-10,FI,82258,0,FI1D,Age80+,BIMER,5563970
2023-12,FI,82258,5,FI1D,Age80+,NVXDXBB,5563970
2024-01,FI,82258,0,FI1D,Age80+,BIMER,5563970
2024-03,FI,82258,46,FI1D,Age80+,NVXDXBB,5563970
2024-01,FI,,0,FI1C,AgeUNK,NVXDXBB,5563970
2023-09,FI,,0,FI1C,AgeUNK,MODXBB,5563970
2023-09,FI,,0,FI1C,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI1C,AgeUNK,BIMER,5563970
2023-12,FI,,0,FI1C,AgeUNK,BIMER,5563970
2023-12,FI,,0,FI1C,AgeUNK,COMXBB,5563970
2023-11,FI,,0,FI1C,AgeUNK,COMXBB,5563970
2024-01,FI,,0,FI1C,AgeUNK,OTHER,5563970
2024-01,FI,,0,FI1C,AgeUNK,UNK,5563970
2024-02,FI,,0,FI1C,AgeUNK,COMXBB,5563970
2024-02,FI,,0,FI1C,AgeUNK,NVXDXBB,5563970
2023-12,FI,,0,FI1C,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1C,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1C,AgeUNK,OTHER,5563970
2024-03,FI,,0,FI1C,AgeUNK,BIMER,5563970
2023-12,FI,,0,FI1C,AgeUNK,OTHER,5563970
2023-10,FI,,0,FI1C,AgeUNK,COMXBB,5563970
2023-10,FI,,0,FI1C,AgeUNK,UNK,5563970
2024-01,FI,,0,FI1C,AgeUNK,COMXBB,5563970
2024-02,FI,,0,FI1C,AgeUNK,MODXBB,5563970
2024-02,FI,,0,FI1C,AgeUNK,OTHER,5563970
2024-02,FI,,0,FI1C,AgeUNK,UNK,5563970
2023-10,FI,,0,FI1C,AgeUNK,NVXDXBB,5563970
2023-09,FI,,0,FI1C,AgeUNK,COMXBB,5563970
2023-09,FI,,0,FI1C,AgeUNK,OTHER,5563970
2023-10,FI,,0,FI1C,AgeUNK,MODXBB,5563970
2023-10,FI,,0,FI1C,AgeUNK,OTHER,5563970
2023-11,FI,,0,FI1C,AgeUNK,BIMER,5563970
2023-11,FI,75832,0,FI1B,Age80+,NVXDXBB,5563970
2023-12,FI,75832,9393,FI1B,Age80+,COMXBB,5563970
2024-03,FI,75832,0,FI1B,Age80+,BIMER,5563970
2024-03,FI,75832,0,FI1B,Age80+,UNK,5563970
2023-09,FI,75832,0,FI1B,Age80+,MODXBB,5563970
2023-09,FI,75832,7,FI1B,Age80+,OTHER,5563970
2024-02,FI,75832,0,FI1B,Age80+,MODXBB,5563970
2024-03,FI,75832,58,FI1B,Age80+,NVXDXBB,5563970
2023-09,FI,75832,0,FI1B,Age80+,BIMER,5563970
2023-09,FI,75832,0,FI1B,Age80+,COMXBB,5563970
2023-11,FI,75832,0,FI1B,Age80+,BIMER,5563970
2023-11,FI,75832,34647,FI1B,Age80+,COMXBB,5563970
2023-10,FI,75832,0,FI1B,Age80+,MODXBB,5563970
2023-09,FI,75832,0,FI1B,Age80+,UNK,5563970
2023-10,FI,75832,133,FI1B,Age80+,OTHER,5563970
2024-03,FI,75832,0,FI1B,Age80+,MODXBB,5563970
2024-01,FI,75832,0,FI1B,Age80+,BIMER,5563970
2023-10,FI,75832,0,FI1B,Age80+,BIMER,5563970
2024-02,FI,75832,0,FI1B,Age80+,OTHER,5563970
2024-01,FI,75832,0,FI1B,Age80+,MODXBB,5563970
2024-01,FI,75832,1,FI1B,Age80+,OTHER,5563970
2024-01,FI,75832,561,FI1B,Age80+,COMXBB,5563970
2024-01,FI,75832,0,FI1B,Age80+,NVXDXBB,5563970
2024-01,FI,75832,0,FI1B,Age80+,UNK,5563970
2023-09,FI,75832,0,FI1B,Age80+,NVXDXBB,5563970
2023-10,FI,75832,0,FI1B,Age80+,NVXDXBB,5563970
2023-10,FI,75832,410,FI1B,Age80+,UNK,5563970
2023-12,FI,75832,39,FI1B,Age80+,NVXDXBB,5563970
2024-02,FI,75832,38,FI1B,Age80+,NVXDXBB,5563970
2024-02,FI,75832,0,FI1B,Age80+,UNK,5563970
2024-02,FI,75832,0,FI1B,Age80+,BIMER,5563970
2024-02,FI,75832,146,FI1B,Age80+,COMXBB,5563970
2024-02,FI,,0,FI1C3,Age80+,MODXBB,5563970
2024-02,FI,,2,FI1C3,Age80+,NVXDXBB,5563970
2023-12,FI,,0,FI1C5,AgeUNK,COMXBB,5563970
2023-11,FI,,0,FI1C5,AgeUNK,NVXDXBB,5563970
2023-11,FI,,0,FI1C5,AgeUNK,UNK,5563970
2023-12,FI,,0,FI1C5,AgeUNK,BIMER,5563970
2024-02,FI,,0,FI1C5,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1C5,AgeUNK,BIMER,5563970
2023-11,FI,,0,FI1C5,AgeUNK,COMXBB,5563970
2024-02,FI,,0,FI1C5,AgeUNK,BIMER,5563970
2024-02,FI,,0,FI1C5,AgeUNK,UNK,5563970
2024-01,FI,,0,FI1C5,AgeUNK,COMXBB,5563970
2023-09,FI,,0,FI1C5,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI1C5,AgeUNK,OTHER,5563970
2023-10,FI,,0,FI1C5,AgeUNK,BIMER,5563970
2024-01,FI,,0,FI1C5,AgeUNK,NVXDXBB,5563970
2023-11,FI,,0,FI1C5,AgeUNK,MODXBB,5563970
2024-01,FI,,0,FI1C5,AgeUNK,BIMER,5563970
2024-01,FI,,0,FI1C5,AgeUNK,MODXBB,5563970
2024-02,FI,,0,FI1C5,AgeUNK,COMXBB,5563970
2024-02,FI,,0,FI1C5,AgeUNK,NVXDXBB,5563970
2023-09,FI,,0,FI1C5,AgeUNK,OTHER,5563970
2023-09,FI,,0,FI1C5,AgeUNK,UNK,5563970
2024-03,FI,,0,FI1C5,AgeUNK,BIMER,5563970
2023-12,FI,,0,FI1C5,AgeUNK,OTHER,5563970
2023-12,FI,,0,FI1C5,AgeUNK,UNK,5563970
2023-10,FI,,0,FI1C5,AgeUNK,MODXBB,5563970
2023-10,FI,,0,FI1C5,AgeUNK,OTHER,5563970
2023-09,FI,,0,FI1C5,AgeUNK,COMXBB,5563970
2024-03,FI,,0,FI1C5,AgeUNK,MODXBB,5563970
2024-03,FI,,0,FI1C5,AgeUNK,OTHER,5563970
2023-09,FI,,0,FI1C5,AgeUNK,BIMER,5563970
2023-09,FI,,0,FI1C5,AgeUNK,MODXBB,5563970
2023-10,FI,,0,FI1C5,AgeUNK,COMXBB,5563970
2023-10,FI,,0,FI1C5,AgeUNK,NVXDXBB,5563970
2024-03,FI,,0,FI1C5,AgeUNK,NVXDXBB,5563970
2024-03,FI,,0,FI1C5,AgeUNK,UNK,5563970
2024-01,FI,,0,FI1D9,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI1D9,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI1D9,AgeUNK,UNK,5563970
2023-10,FI,,0,FI1D9,AgeUNK,MODXBB,5563970
2023-12,FI,,0,FI1D9,AgeUNK,NVXDXBB,5563970
2024-01,FI,,0,FI1D9,AgeUNK,BIMER,5563970
2024-03,FI,,0,FI1D9,AgeUNK,MODXBB,5563970
2024-03,FI,,0,FI1D9,AgeUNK,NVXDXBB,5563970
2023-12,FI,,0,FI1D9,AgeUNK,UNK,5563970
2023-11,FI,,0,FI1D9,AgeUNK,BIMER,5563970
2023-11,FI,,0,FI1D9,AgeUNK,COMXBB,5563970
2023-09,FI,,0,FI1D9,AgeUNK,MODXBB,5563970
2023-09,FI,,0,FI1D9,AgeUNK,OTHER,5563970
2024-03,FI,,0,FI1D9,AgeUNK,BIMER,5563970
2024-03,FI,,0,FI1D9,AgeUNK,UNK,5563970
2024-02,FI,,0,FI1D9,AgeUNK,OTHER,5563970
2024-02,FI,,0,FI20,AgeUNK,UNK,5563970
2024-03,FI,,0,FI20,AgeUNK,COMXBB,5563970
2023-09,FI,,0,FI20,AgeUNK,UNK,5563970
2023-10,FI,,0,FI20,AgeUNK,MODXBB,5563970
2023-10,FI,,0,FI20,AgeUNK,OTHER,5563970
2023-10,FI,,0,FI20,AgeUNK,UNK,5563970
2023-09,FI,,0,FI20,AgeUNK,BIMER,5563970
2023-09,FI,,0,FI20,AgeUNK,COMXBB,5563970
2024-01,FI,,0,FI20,AgeUNK,COMXBB,5563970
2023-12,FI,,0,FI20,AgeUNK,OTHER,5563970
2023-10,FI,,0,FI20,AgeUNK,NVXDXBB,5563970
2023-11,FI,,0,FI20,AgeUNK,BIMER,5563970
2024-02,FI,,0,FI20,AgeUNK,MODXBB,5563970
2024-02,FI,,0,FI20,AgeUNK,OTHER,5563970
2023-12,FI,,0,FI20,AgeUNK,MODXBB,5563970
2024-03,FI,,0,FI20,AgeUNK,MODXBB,5563970
2024-01,FI,,0,FI20,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI20,AgeUNK,BIMER,5563970
2023-11,FI,,0,FI20,AgeUNK,COMXBB,5563970
2023-10,FI,78353,0,FI1C,Age80+,BIMER,5563970
2023-10,FI,78353,315,FI1C,Age80+,COMXBB,5563970
2024-02,FI,78353,24,FI1C,Age80+,NVXDXBB,5563970
2023-10,FI,,0,FI1B,AgeUNK,COMXBB,5563970
2023-10,FI,,0,FI1B,AgeUNK,OTHER,5563970
2024-01,FI,,0,FI1B,AgeUNK,MODXBB,5563970
2024-01,FI,,0,FI1B,AgeUNK,NVXDXBB,5563970
2023-12,FI,,0,FI1B,AgeUNK,BIMER,5563970
2024-01,FI,,0,FI1B,AgeUNK,OTHER,5563970
2023-11,FI,,0,FI1B,AgeUNK,NVXDXBB,5563970
2023-11,FI,,0,FI1B,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1B,AgeUNK,OTHER,5563970
2023-10,FI,,0,FI1B,AgeUNK,BIMER,5563970
2023-10,FI,,0,FI1B,AgeUNK,UNK,5563970
2024-02,FI,,0,FI1B,AgeUNK,COMXBB,5563970
2023-09,FI,,0,FI1B,AgeUNK,COMXBB,5563970
2023-09,FI,,0,FI1B,AgeUNK,NVXDXBB,5563970
2024-02,FI,,0,FI1B,AgeUNK,BIMER,5563970
2024-02,FI,,0,FI1B,AgeUNK,MODXBB,5563970
2024-02,FI,,0,FI1B,AgeUNK,OTHER,5563970
2024-02,FI,,0,FI1B,AgeUNK,UNK,5563970
2024-01,FI,,0,FI1B,AgeUNK,UNK,5563970
2023-09,FI,,0,FI1B,AgeUNK,UNK,5563970
2023-10,FI,,0,FI1B,AgeUNK,MODXBB,5563970
2023-10,FI,,0,FI1B,AgeUNK,NVXDXBB,5563970
2024-03,FI,,0,FI1B,AgeUNK,COMXBB,5563970
2024-03,FI,,0,FI1B,AgeUNK,NVXDXBB,5563970
2023-11,FI,,0,FI1B,AgeUNK,UNK,5563970
2023-11,FI,,0,FI1B,AgeUNK,BIMER,5563970
2023-09,FI,,0,FI1B,AgeUNK,BIMER,5563970
2024-03,FI,,0,FI1B,AgeUNK,BIMER,5563970
2024-03,FI,,0,FI1B,AgeUNK,MODXBB,5563970
2024-03,FI,,0,FI1B,AgeUNK,OTHER,5563970
2024-02,FI,,0,FI1B,AgeUNK,NVXDXBB,5563970
2024-01,FI,,0,FI1B,AgeUNK,BIMER,5563970
2023-09,FI,,0,FI1D3,ALL,MODXBB,5563970
2024-02,FI,,0,FI1D3,ALL,OTHER,5563970
2023-09,FI,,0,FI1D3,ALL,COMXBB,5563970
2023-11,FI,,0,FI1D3,ALL,BIMER,5563970
2023-10,FI,,81,FI1D3,ALL,COMXBB,5563970
2023-10,FI,,0,FI1D3,ALL,NVXDXBB,5563970
2023-09,FI,,0,FI1D3,ALL,NVXDXBB,5563970
2023-11,FI,,0,FI1D3,ALL,UNK,5563970
2023-10,FI,,1,FI1D3,ALL,UNK,5563970
2024-03,FI,,3,FI1D3,ALL,OTHER,5563970
2023-10,FI,,0,FI1D3,ALL,BIMER,5563970
2023-10,FI,,0,FI1D3,ALL,MODXBB,5563970
2024-03,FI,,30,FI1D3,ALL,NVXDXBB,5563970
2024-03,FI,,0,FI1D3,ALL,UNK,5563970
2023-11,FI,,0,FI1C1,AgeUNK,COMXBB,5563970
2023-11,FI,,0,FI1C1,AgeUNK,BIMER,5563970
2023-09,FI,,0,FI1C1,AgeUNK,MODXBB,5563970
2024-01,FI,,0,FI1C1,AgeUNK,MODXBB,5563970
2023-10,FI,,0,FI1C1,AgeUNK,MODXBB,5563970
2023-10,FI,,0,FI1C1,AgeUNK,NVXDXBB,5563970
2023-11,FI,,0,FI1C1,AgeUNK,MODXBB,5563970
2023-11,FI,,0,FI1C1,AgeUNK,OTHER,5563970
2024-02,FI,,0,FI1C1,AgeUNK,OTHER,5563970
2024-02,FI,,0,FI1C1,AgeUNK,UNK,5563970
2024-01,FI,,0,FI1C1,AgeUNK,BIMER,5563970
2024-01,FI,,0,FI1C1,AgeUNK,COMXBB,5563970
2023-10,FI,,0,FI1C1,AgeUNK,UNK,5563970
2023-09,FI,,0,FI1C1,AgeUNK,NVXDXBB,5563970
2023-09,FI,,0,FI1C1,AgeUNK,UNK,5563970
2023-09,FI,,0,FI1C1,AgeUNK,OTHER,5563970
2024-03,FI,,0,FI1C1,AgeUNK,COMXBB,5563970
2024-03,FI,,0,FI1C1,AgeUNK,NVXDXBB,5563970
2023-09,FI,,0,FI1C1,AgeUNK,BIMER,5563970
2023-09,FI,,0,FI1C1,AgeUNK,COMXBB,5563970
2024-03,FI,,0,FI1C1,AgeUNK,BIMER,5563970
2023-10,FI,1033233,0,FI1D,ALL,MODXBB,5563970
2023-10,FI,1033233,169,FI1D,ALL,OTHER,5563970
2023-09,FI,1033233,0,FI1D,ALL,COMXBB,5563970
2024-03,FI,1033233,7,FI1D,ALL,OTHER,5563970
2024-03,FI,1033233,0,FI1D,ALL,MODXBB,5563970
2024-03,FI,1033233,247,FI1D,ALL,NVXDXBB,5563970
2023-10,FI,1033233,722,FI1D,ALL,COMXBB,5563970
2023-12,FI,1033233,212,FI1D,ALL,OTHER,5563970
2023-12,FI,1033233,0,FI1D,ALL,UNK,5563970
2023-12,FI,1033233,0,FI1D,ALL,MODXBB,5563970
2024-01,FI,1033233,16,FI1D,ALL,OTHER,5563970
2023-11,FI,1033233,0,FI1D,ALL,NVXDXBB,5563970
2023-11,FI,1033233,524,FI1D,ALL,UNK,5563970
2023-12,FI,1033233,0,FI1D,ALL,BIMER,5563970
2023-11,FI,1033233,0,FI1D,ALL,BIMER,5563970
2023-11,FI,1033233,189115,FI1D,ALL,COMXBB,5563970
2024-01,FI,1033233,0,FI1D,ALL,BIMER,5563970
2024-01,FI,1033233,0,FI1D,ALL,MODXBB,5563970
2024-02,FI,1033233,0,FI1D,ALL,BIMER,5563970
2024-02,FI,1033233,9,FI1D,ALL,OTHER,5563970
2023-09,FI,1033233,0,FI1D,ALL,NVXDXBB,5563970
2023-10,FI,1033233,0,FI1D,ALL,NVXDXBB,5563970
2023-11,FI,1033233,0,FI1D,ALL,MODXBB,5563970
2023-10,FI,1033233,1198,FI1D,ALL,UNK,5563970
2024-02,FI,1033233,0,FI1D,ALL,UNK,5563970
2024-01,FI,1033233,3608,FI1D,ALL,COMXBB,5563970
2024-01,FI,1033233,110,FI1D,ALL,NVXDXBB,5563970
2023-09,FI,1033233,118,FI1D,ALL,OTHER,5563970
2023-09,FI,1033233,2,FI1D,ALL,UNK,5563970
2024-03,FI,1033233,0,FI1D,ALL,BIMER,5563970
2024-03,FI,1033233,59,FI1D,ALL,COMXBB,5563970
2023-10,FI,1033233,0,FI1D,ALL,BIMER,5563970
