location_name,iso2_code,yearweek,week_end_date,age,value,source
Austria,AT,2021-W12,2021-03-28,15-64,,sentinel
Austria,AT,2021-W12,2021-03-28,5-14,,sentinel
Austria,AT,2021-W12,2021-03-28,65+,,sentinel
Austria,AT,2021-W12,2021-03-28,total,,sentinel
Austria,AT,2021-W11,2021-03-21,0-4,,sentinel
Austria,AT,2021-W11,2021-03-21,15-64,,sentinel
Austria,AT,2021-W11,2021-03-21,5-14,,sentinel
Austria,AT,2021-W11,2021-03-21,65+,,sentinel
Austria,AT,2021-W11,2021-03-21,total,,sentinel
Austria,AT,2021-W10,2021-03-14,0-4,,sentinel
Austria,AT,2021-W10,2021-03-14,15-64,,sentinel
Austria,AT,2021-W10,2021-03-14,5-14,,sentinel
Austria,AT,2021-W10,2021-03-14,65+,,sentinel
Austria,AT,2021-W10,2021-03-14,total,,sentinel
Austria,AT,2021-W09,2021-03-07,0-4,,sentinel
Austria,AT,2021-W09,2021-03-07,15-64,,sentinel
Austria,AT,2021-W09,2021-03-07,5-14,,sentinel
Austria,AT,2021-W09,2021-03-07,65+,,sentinel
Austria,AT,2021-W09,2021-03-07,total,,sentinel
Austria,AT,2021-W08,2021-02-28,0-4,,sentinel
Austria,AT,2021-W08,2021-02-28,15-64,,sentinel
Austria,AT,2021-W08,2021-02-28,5-14,,sentinel
Austria,AT,2021-W08,2021-02-28,65+,,sentinel
Austria,AT,2021-W08,2021-02-28,total,,sentinel
Austria,AT,2021-W07,2021-02-21,0-4,,sentinel
Austria,AT,2021-W07,2021-02-21,15-64,,sentinel
Austria,AT,2021-W07,2021-02-21,5-14,,sentinel
Austria,AT,2021-W07,2021-02-21,65+,,sentinel
Austria,AT,2021-W07,2021-02-21,total,,sentinel
Austria,AT,2021-W06,2021-02-14,0-4,,sentinel
Austria,AT,2021-W06,2021-02-14,15-64,,sentinel
Austria,AT,2021-W06,2021-02-14,5-14,,sentinel
Austria,AT,2021-W06,2021-02-14,65+,,sentinel
Austria,AT,2021-W06,2021-02-14,total,,sentinel
Austria,AT,2021-W05,2021-02-07,0-4,,sentinel
Austria,AT,2021-W05,2021-02-07,15-64,,sentinel
Austria,AT,2021-W05,2021-02-07,5-14,,sentinel
Austria,AT,2021-W05,2021-02-07,65+,,sentinel
Austria,AT,2021-W05,2021-02-07,total,,sentinel
Austria,AT,2021-W04,2021-01-31,0-4,,sentinel
Austria,AT,2021-W04,2021-01-31,15-64,,sentinel
Austria,AT,2021-W04,2021-01-31,5-14,,sentinel
Austria,AT,2021-W04,2021-01-31,65+,,sentinel
Austria,AT,2021-W04,2021-01-31,total,,sentinel
Austria,AT,2021-W03,2021-01-24,0-4,,sentinel
Austria,AT,2021-W03,2021-01-24,15-64,,sentinel
Austria,AT,2021-W03,2021-01-24,5-14,,sentinel
Austria,AT,2021-W03,2021-01-24,65+,,sentinel
Austria,AT,2021-W03,2021-01-24,total,,sentinel
Austria,AT,2021-W02,2021-01-17,0-4,,sentinel
Austria,AT,2021-W02,2021-01-17,15-64,,sentinel
Austria,AT,2021-W02,2021-01-17,5-14,,sentinel
Austria,AT,2021-W02,2021-01-17,65+,,sentinel
Austria,AT,2021-W02,2021-01-17,total,,sentinel
Austria,AT,2021-W01,2021-01-10,0-4,,sentinel
Austria,AT,2021-W01,2021-01-10,15-64,,sentinel
Austria,AT,2021-W01,2021-01-10,5-14,,sentinel
Austria,AT,2021-W01,2021-01-10,65+,,sentinel
Austria,AT,2021-W01,2021-01-10,total,,sentinel
Austria,AT,2020-W50,2020-12-20,0-4,,sentinel
Austria,AT,2020-W50,2020-12-20,15-64,,sentinel
Austria,AT,2020-W50,2020-12-20,5-14,,sentinel
Austria,AT,2020-W50,2020-12-20,65+,,sentinel
Austria,AT,2020-W50,2020-12-20,total,,sentinel
Austria,AT,2020-W49,2020-12-13,0-4,,sentinel
Austria,AT,2020-W49,2020-12-13,15-64,,sentinel
Austria,AT,2020-W49,2020-12-13,5-14,,sentinel
Austria,AT,2020-W49,2020-12-13,65+,,sentinel
Austria,AT,2020-W49,2020-12-13,total,,sentinel
Austria,AT,2020-W48,2020-12-06,0-4,,sentinel
Austria,AT,2020-W48,2020-12-06,15-64,,sentinel
Austria,AT,2020-W48,2020-12-06,5-14,,sentinel
Austria,AT,2020-W48,2020-12-06,65+,,sentinel
Austria,AT,2020-W48,2020-12-06,total,,sentinel
Austria,AT,2020-W47,2020-11-29,0-4,,sentinel
Austria,AT,2020-W47,2020-11-29,15-64,,sentinel
Austria,AT,2020-W47,2020-11-29,5-14,,sentinel
Austria,AT,2020-W47,2020-11-29,65+,,sentinel
Austria,AT,2020-W47,2020-11-29,total,,sentinel
Austria,AT,2020-W46,2020-11-22,0-4,,sentinel
Austria,AT,2020-W46,2020-11-22,15-64,,sentinel
Austria,AT,2020-W46,2020-11-22,5-14,,sentinel
Austria,AT,2020-W46,2020-11-22,65+,,sentinel
Austria,AT,2020-W46,2020-11-22,total,,sentinel
Austria,AT,2020-W45,2020-11-15,0-4,,sentinel
Austria,AT,2020-W45,2020-11-15,15-64,,sentinel
Austria,AT,2020-W45,2020-11-15,5-14,,sentinel
Austria,AT,2020-W45,2020-11-15,65+,,sentinel
Austria,AT,2020-W45,2020-11-15,total,,sentinel
Austria,AT,2020-W44,2020-11-08,0-4,,sentinel
Austria,AT,2020-W44,2020-11-08,15-64,,sentinel
Austria,AT,2020-W44,2020-11-08,5-14,,sentinel
Austria,AT,2020-W44,2020-11-08,65+,,sentinel
Austria,AT,2020-W44,2020-11-08,total,,sentinel
Austria,AT,2020-W43,2020-11-01,0-4,,sentinel
Austria,AT,2020-W43,2020-11-01,15-64,,sentinel
Austria,AT,2020-W43,2020-11-01,5-14,,sentinel
Austria,AT,2020-W43,2020-11-01,65+,,sentinel
Austria,AT,2020-W43,2020-11-01,total,,sentinel
Austria,AT,2020-W42,2020-10-25,0-4,,sentinel
Austria,AT,2020-W42,2020-10-25,15-64,,sentinel
Austria,AT,2020-W42,2020-10-25,5-14,,sentinel
Austria,AT,2020-W42,2020-10-25,65+,,sentinel
Austria,AT,2020-W42,2020-10-25,total,,sentinel
Austria,AT,2020-W41,2020-10-18,0-4,,sentinel
Austria,AT,2020-W41,2020-10-18,15-64,,sentinel
Austria,AT,2020-W41,2020-10-18,5-14,,sentinel
Austria,AT,2020-W41,2020-10-18,65+,,sentinel
Austria,AT,2020-W41,2020-10-18,total,,sentinel
Austria,AT,2020-W40,2020-10-11,0-4,,sentinel
Austria,AT,2020-W40,2020-10-11,15-64,,sentinel
Austria,AT,2020-W40,2020-10-11,5-14,,sentinel
Austria,AT,2020-W40,2020-10-11,65+,,sentinel
Austria,AT,2020-W40,2020-10-11,total,,sentinel
Austria,AT,2020-W13,2020-04-05,0-4,11.028301886792452,sentinel
Austria,AT,2020-W13,2020-04-05,15-64,8.605660377358491,sentinel
Austria,AT,2020-W13,2020-04-05,5-14,0.0,sentinel
Austria,AT,2020-W13,2020-04-05,65+,4.470754716981132,sentinel
Austria,AT,2020-W13,2020-04-05,total,6.261320754716981,sentinel
Austria,AT,2020-W12,2020-03-29,0-4,242.6297872340425,sentinel
Austria,AT,2020-W12,2020-03-29,15-64,300.2907801418439,sentinel
Austria,AT,2020-W12,2020-03-29,5-14,76.45106382978723,sentinel
Austria,AT,2020-W12,2020-03-29,65+,88.28936170212765,sentinel
Austria,AT,2020-W12,2020-03-29,total,232.52482269503545,sentinel
Austria,AT,2020-W11,2020-03-22,0-4,864.2682634730538,sentinel
Austria,AT,2020-W11,2020-03-22,15-64,536.948502994012,sentinel
Austria,AT,2020-W11,2020-03-22,5-14,342.6107784431138,sentinel
Austria,AT,2020-W11,2020-03-22,65+,145.32215568862276,sentinel
Austria,AT,2020-W11,2020-03-22,total,474.9029940119761,sentinel
Austria,AT,2020-W10,2020-03-15,0-4,1443.458108108108,sentinel
Austria,AT,2020-W10,2020-03-15,15-64,644.8641891891891,sentinel
Austria,AT,2020-W10,2020-03-15,5-14,563.4087837837837,sentinel
Austria,AT,2020-W10,2020-03-15,65+,329.66486486486485,sentinel
Austria,AT,2020-W10,2020-03-15,total,672.354054054054,sentinel
Austria,AT,2020-W09,2020-03-08,0-4,2291.2575,sentinel
Austria,AT,2020-W09,2020-03-08,15-64,1062.40875,sentinel
Austria,AT,2020-W09,2020-03-08,5-14,778.9050000000001,sentinel
Austria,AT,2020-W09,2020-03-08,65+,261.55875000000003,sentinel
Austria,AT,2020-W09,2020-03-08,total,1033.19625,sentinel
Austria,AT,2020-W08,2020-03-01,0-4,2041.4788732394368,sentinel
Austria,AT,2020-W08,2020-03-01,15-64,1096.9718309859154,sentinel
Austria,AT,2020-W08,2020-03-01,5-14,645.9859154929577,sentinel
Austria,AT,2020-W08,2020-03-01,65+,385.1408450704225,sentinel
Austria,AT,2020-W08,2020-03-01,total,995.4929577464789,sentinel
Austria,AT,2020-W07,2020-02-23,0-4,2431.7094827586207,sentinel
Austria,AT,2020-W07,2020-02-23,15-64,1301.278448275862,sentinel
Austria,AT,2020-W07,2020-02-23,5-14,1246.6810344827586,sentinel
Austria,AT,2020-W07,2020-02-23,65+,464.5991379310345,sentinel
Austria,AT,2020-W07,2020-02-23,total,1300.7974137931035,sentinel
Austria,AT,2020-W06,2020-02-16,0-4,4191.737419354839,sentinel
Austria,AT,2020-W06,2020-02-16,15-64,1563.8206451612905,sentinel
Austria,AT,2020-W06,2020-02-16,5-14,2197.509677419355,sentinel
Austria,AT,2020-W06,2020-02-16,65+,787.563870967742,sentinel
Austria,AT,2020-W06,2020-02-16,total,1896.0690322580645,sentinel
Austria,AT,2020-W05,2020-02-09,0-4,3072.324840764331,sentinel
Austria,AT,2020-W05,2020-02-09,15-64,1711.7197452229298,sentinel
Austria,AT,2020-W05,2020-02-09,5-14,3437.1974522292994,sentinel
Austria,AT,2020-W05,2020-02-09,65+,680.828025477707,sentinel
Austria,AT,2020-W05,2020-02-09,total,2105.063694267516,sentinel
Austria,AT,2020-W04,2020-02-02,0-4,2351.020253164557,sentinel
Austria,AT,2020-W04,2020-02-02,15-64,928.5297468354428,sentinel
Austria,AT,2020-W04,2020-02-02,5-14,1678.545569620253,sentinel
Austria,AT,2020-W04,2020-02-02,65+,327.2303797468354,sentinel
Austria,AT,2020-W04,2020-02-02,total,1147.473417721519,sentinel
Austria,AT,2020-W03,2020-01-26,0-4,1654.654054054054,sentinel
Austria,AT,2020-W03,2020-01-26,15-64,793.9837837837839,sentinel
Austria,AT,2020-W03,2020-01-26,5-14,547.4756756756757,sentinel
Austria,AT,2020-W03,2020-01-26,65+,263.7243243243244,sentinel
Austria,AT,2020-W03,2020-01-26,total,765.3135135135135,sentinel
Austria,AT,2020-W02,2020-01-19,0-4,478.0243243243244,sentinel
Austria,AT,2020-W02,2020-01-19,15-64,221.7837837837838,sentinel
Austria,AT,2020-W02,2020-01-19,5-14,163.3054054054054,sentinel
Austria,AT,2020-W02,2020-01-19,65+,175.07837837837835,sentinel
Austria,AT,2020-W02,2020-01-19,total,229.63243243243244,sentinel
Austria,AT,2020-W01,2020-01-12,0-4,460.3666666666667,sentinel
Austria,AT,2020-W01,2020-01-12,15-64,208.13333333333333,sentinel
Austria,AT,2020-W01,2020-01-12,5-14,96.78666666666668,sentinel
Austria,AT,2020-W01,2020-01-12,65+,53.620000000000005,sentinel
Austria,AT,2020-W01,2020-01-12,total,189.74666666666667,sentinel
Austria,AT,2019-W52,2020-01-05,0-4,445.28125,sentinel
Austria,AT,2019-W52,2020-01-05,15-64,117.46875,sentinel
Austria,AT,2019-W52,2020-01-05,5-14,106.03125,sentinel
Austria,AT,2019-W52,2020-01-05,65+,97.9375,sentinel
Austria,AT,2019-W52,2020-01-05,total,157.53125,sentinel
Austria,AT,2019-W51,2019-12-29,0-4,1390.0403846153845,sentinel
Austria,AT,2019-W51,2019-12-29,15-64,387.7711538461539,sentinel
Austria,AT,2019-W51,2019-12-29,5-14,487.6884615384615,sentinel
Austria,AT,2019-W51,2019-12-29,65+,134.9923076923077,sentinel
Austria,AT,2019-W51,2019-12-29,total,511.9269230769231,sentinel
Austria,AT,2019-W50,2019-12-22,0-4,554.5882352941177,sentinel
Austria,AT,2019-W50,2019-12-22,15-64,215.52941176470588,sentinel
Austria,AT,2019-W50,2019-12-22,5-14,204.0,sentinel
Austria,AT,2019-W50,2019-12-22,65+,63.36470588235294,sentinel
Austria,AT,2019-W50,2019-12-22,total,227.64705882352945,sentinel
Austria,AT,2019-W49,2019-12-15,0-4,389.75,sentinel
Austria,AT,2019-W49,2019-12-15,15-64,148.88333333333333,sentinel
Austria,AT,2019-W49,2019-12-15,5-14,145.75,sentinel
Austria,AT,2019-W49,2019-12-15,65+,66.86666666666666,sentinel
Austria,AT,2019-W49,2019-12-15,total,155.06666666666666,sentinel
Austria,AT,2019-W48,2019-12-08,0-4,,sentinel
Austria,AT,2019-W48,2019-12-08,15-64,,sentinel
Austria,AT,2019-W48,2019-12-08,5-14,,sentinel
Austria,AT,2019-W48,2019-12-08,65+,,sentinel
Austria,AT,2019-W48,2019-12-08,total,,sentinel
Austria,AT,2019-W47,2019-12-01,0-4,272.81666666666666,sentinel
Austria,AT,2019-W47,2019-12-01,15-64,126.48333333333332,sentinel
Austria,AT,2019-W47,2019-12-01,5-14,138.21666666666664,sentinel
Austria,AT,2019-W47,2019-12-01,65+,45.96666666666667,sentinel
Austria,AT,2019-W47,2019-12-01,total,129.54999999999998,sentinel
Austria,AT,2019-W46,2019-11-24,0-4,,sentinel
Austria,AT,2019-W46,2019-11-24,15-64,,sentinel
Austria,AT,2019-W46,2019-11-24,5-14,,sentinel
Austria,AT,2019-W46,2019-11-24,65+,,sentinel
Austria,AT,2019-W46,2019-11-24,total,,sentinel
Austria,AT,2019-W45,2019-11-17,0-4,,sentinel
Austria,AT,2019-W45,2019-11-17,15-64,,sentinel
Austria,AT,2019-W45,2019-11-17,5-14,,sentinel
Austria,AT,2019-W45,2019-11-17,65+,,sentinel
Austria,AT,2019-W45,2019-11-17,total,,sentinel
Austria,AT,2019-W44,2019-11-10,0-4,,sentinel
Austria,AT,2019-W44,2019-11-10,15-64,,sentinel
Austria,AT,2019-W44,2019-11-10,5-14,,sentinel
Austria,AT,2019-W44,2019-11-10,65+,,sentinel
Austria,AT,2019-W44,2019-11-10,total,,sentinel
Austria,AT,2019-W43,2019-11-03,0-4,,sentinel
Austria,AT,2019-W43,2019-11-03,15-64,,sentinel
Austria,AT,2019-W43,2019-11-03,5-14,,sentinel
Austria,AT,2019-W43,2019-11-03,65+,,sentinel
Austria,AT,2019-W43,2019-11-03,total,,sentinel
Austria,AT,2019-W42,2019-10-27,0-4,,sentinel
Austria,AT,2019-W42,2019-10-27,15-64,,sentinel
Austria,AT,2019-W42,2019-10-27,5-14,,sentinel
Austria,AT,2019-W42,2019-10-27,65+,,sentinel
Austria,AT,2019-W42,2019-10-27,total,,sentinel
Austria,AT,2019-W41,2019-10-20,0-4,,sentinel
Austria,AT,2019-W41,2019-10-20,15-64,,sentinel
Austria,AT,2019-W41,2019-10-20,5-14,,sentinel
Austria,AT,2019-W41,2019-10-20,65+,,sentinel
Austria,AT,2019-W41,2019-10-20,total,,sentinel
Austria,AT,2019-W40,2019-10-13,0-4,,sentinel
Austria,AT,2019-W40,2019-10-13,15-64,,sentinel
Austria,AT,2019-W40,2019-10-13,5-14,,sentinel
Austria,AT,2019-W40,2019-10-13,65+,,sentinel
Austria,AT,2019-W40,2019-10-13,total,,sentinel
Austria,AT,2019-W14,2019-04-14,0-4,439.55,sentinel
Austria,AT,2019-W14,2019-04-14,15-64,173.95,sentinel
Austria,AT,2019-W14,2019-04-14,5-14,112.9,sentinel
Austria,AT,2019-W14,2019-04-14,65+,11.35,sentinel
Austria,AT,2019-W14,2019-04-14,total,176.25,sentinel
Austria,AT,2019-W13,2019-04-07,0-4,360.45,sentinel
Austria,AT,2019-W13,2019-04-07,15-64,156.78,sentinel
Austria,AT,2019-W13,2019-04-07,5-14,126.45,sentinel
Austria,AT,2019-W13,2019-04-07,65+,67.41,sentinel
Austria,AT,2019-W13,2019-04-07,total,168.21,sentinel
Austria,AT,2019-W12,2019-03-31,0-4,953.8199999999998,sentinel
Austria,AT,2019-W12,2019-03-31,15-64,386.4,sentinel
Austria,AT,2019-W12,2019-03-31,5-14,368.83,sentinel
Austria,AT,2019-W12,2019-03-31,65+,167.51,sentinel
Austria,AT,2019-W12,2019-03-31,total,432.81,sentinel
Austria,AT,2019-W11,2019-03-24,0-4,1120.592105263158,sentinel
Austria,AT,2019-W11,2019-03-24,15-64,422.6315789473685,sentinel
Austria,AT,2019-W11,2019-03-24,5-14,439.4736842105264,sentinel
Austria,AT,2019-W11,2019-03-24,65+,107.5,sentinel
Austria,AT,2019-W11,2019-03-24,total,462.4342105263158,sentinel
Austria,AT,2019-W10,2019-03-17,0-4,1418.715384615385,sentinel
Austria,AT,2019-W10,2019-03-17,15-64,742.0230769230768,sentinel
Austria,AT,2019-W10,2019-03-17,5-14,501.8923076923076,sentinel
Austria,AT,2019-W10,2019-03-17,65+,227.92692307692303,sentinel
Austria,AT,2019-W10,2019-03-17,total,692.6230769230768,sentinel
Austria,AT,2019-W09,2019-03-10,0-4,1825.291525423729,sentinel
Austria,AT,2019-W09,2019-03-10,15-64,744.3966101694915,sentinel
Austria,AT,2019-W09,2019-03-10,5-14,621.5288135593221,sentinel
Austria,AT,2019-W09,2019-03-10,65+,327.03050847457627,sentinel
Austria,AT,2019-W09,2019-03-10,total,798.9254237288135,sentinel
Austria,AT,2019-W08,2019-03-03,0-4,1499.4590361445785,sentinel
Austria,AT,2019-W08,2019-03-03,15-64,677.7349397590361,sentinel
Austria,AT,2019-W08,2019-03-03,5-14,449.3240963855422,sentinel
Austria,AT,2019-W08,2019-03-03,65+,368.2674698795181,sentinel
Austria,AT,2019-W08,2019-03-03,total,682.4578313253012,sentinel
Austria,AT,2019-W07,2019-02-24,0-4,1234.5666666666666,sentinel
Austria,AT,2019-W07,2019-02-24,15-64,490.31851851851854,sentinel
Austria,AT,2019-W07,2019-02-24,5-14,534.8555555555556,sentinel
Austria,AT,2019-W07,2019-02-24,65+,183.17283950617283,sentinel
Austria,AT,2019-W07,2019-02-24,total,552.3506172839506,sentinel
Austria,AT,2019-W06,2019-02-17,0-4,1284.9827586206895,sentinel
Austria,AT,2019-W06,2019-02-17,15-64,457.1724137931035,sentinel
Austria,AT,2019-W06,2019-02-17,5-14,414.8505747126437,sentinel
Austria,AT,2019-W06,2019-02-17,65+,252.04022988505747,sentinel
Austria,AT,2019-W06,2019-02-17,total,549.9827586206897,sentinel
Austria,AT,2019-W05,2019-02-10,0-4,1315.4588235294118,sentinel
Austria,AT,2019-W05,2019-02-10,15-64,422.7576470588236,sentinel
Austria,AT,2019-W05,2019-02-10,5-14,585.644705882353,sentinel
Austria,AT,2019-W05,2019-02-10,65+,225.0035294117647,sentinel
Austria,AT,2019-W05,2019-02-10,total,550.56,sentinel
Austria,AT,2019-W04,2019-02-03,0-4,1177.4142857142858,sentinel
Austria,AT,2019-W04,2019-02-03,15-64,353.48571428571427,sentinel
Austria,AT,2019-W04,2019-02-03,5-14,467.74285714285713,sentinel
Austria,AT,2019-W04,2019-02-03,65+,95.48571428571428,sentinel
Austria,AT,2019-W04,2019-02-03,total,438.1714285714285,sentinel
Austria,AT,2019-W03,2019-01-27,0-4,647.5716981132075,sentinel
Austria,AT,2019-W03,2019-01-27,15-64,254.93584905660376,sentinel
Austria,AT,2019-W03,2019-01-27,5-14,219.97358490566037,sentinel
Austria,AT,2019-W03,2019-01-27,65+,115.88867924528302,sentinel
Austria,AT,2019-W03,2019-01-27,total,274.3735849056604,sentinel
Austria,AT,2019-W02,2019-01-20,0-4,551.8578947368421,sentinel
Austria,AT,2019-W02,2019-01-20,15-64,317.1,sentinel
Austria,AT,2019-W02,2019-01-20,5-14,191.02631578947367,sentinel
Austria,AT,2019-W02,2019-01-20,65+,133.11052631578946,sentinel
Austria,AT,2019-W02,2019-01-20,total,289.91052631578947,sentinel
Austria,AT,2018-W51,2018-12-23,0-4,325.9714285714286,sentinel
Austria,AT,2018-W51,2018-12-23,15-64,91.0,sentinel
Austria,AT,2018-W51,2018-12-23,5-14,73.72857142857143,sentinel
Austria,AT,2018-W51,2018-12-23,65+,30.77142857142857,sentinel
Austria,AT,2018-W51,2018-12-23,total,110.3,sentinel
Austria,AT,2018-W50,2018-12-16,0-4,,sentinel
Austria,AT,2018-W50,2018-12-16,15-64,,sentinel
Austria,AT,2018-W50,2018-12-16,5-14,,sentinel
Austria,AT,2018-W50,2018-12-16,65+,,sentinel
Austria,AT,2018-W50,2018-12-16,total,,sentinel
Austria,AT,2018-W49,2018-12-09,0-4,214.575,sentinel
Austria,AT,2018-W49,2018-12-09,15-64,76.525,sentinel
Austria,AT,2018-W49,2018-12-09,5-14,65.8625,sentinel
Austria,AT,2018-W49,2018-12-09,65+,35.3375,sentinel
Austria,AT,2018-W49,2018-12-09,total,81.8125,sentinel
Austria,AT,2018-W48,2018-12-02,0-4,,sentinel
Austria,AT,2018-W48,2018-12-02,15-64,,sentinel
Austria,AT,2018-W48,2018-12-02,5-14,,sentinel
Austria,AT,2018-W48,2018-12-02,65+,,sentinel
Austria,AT,2018-W48,2018-12-02,total,,sentinel
Austria,AT,2018-W47,2018-11-25,0-4,,sentinel
Austria,AT,2018-W47,2018-11-25,15-64,,sentinel
Austria,AT,2018-W47,2018-11-25,5-14,,sentinel
Austria,AT,2018-W47,2018-11-25,65+,,sentinel
Austria,AT,2018-W47,2018-11-25,total,,sentinel
Austria,AT,2018-W46,2018-11-18,0-4,,sentinel
Austria,AT,2018-W46,2018-11-18,15-64,,sentinel
Austria,AT,2018-W46,2018-11-18,5-14,,sentinel
Austria,AT,2018-W46,2018-11-18,65+,,sentinel
Austria,AT,2018-W46,2018-11-18,total,,sentinel
Austria,AT,2018-W45,2018-11-11,0-4,,sentinel
Austria,AT,2018-W45,2018-11-11,15-64,,sentinel
Austria,AT,2018-W45,2018-11-11,5-14,,sentinel
Austria,AT,2018-W45,2018-11-11,65+,,sentinel
Austria,AT,2018-W45,2018-11-11,total,,sentinel
Austria,AT,2018-W44,2018-11-04,0-4,,sentinel
Austria,AT,2018-W44,2018-11-04,15-64,,sentinel
Austria,AT,2018-W44,2018-11-04,5-14,,sentinel
Austria,AT,2018-W44,2018-11-04,65+,,sentinel
Austria,AT,2018-W44,2018-11-04,total,,sentinel
Austria,AT,2018-W43,2018-10-28,0-4,,sentinel
Austria,AT,2018-W43,2018-10-28,15-64,,sentinel
Austria,AT,2018-W43,2018-10-28,5-14,,sentinel
Austria,AT,2018-W43,2018-10-28,65+,,sentinel
Austria,AT,2018-W43,2018-10-28,total,,sentinel
Austria,AT,2018-W42,2018-10-21,0-4,,sentinel
Austria,AT,2018-W42,2018-10-21,15-64,,sentinel
Austria,AT,2018-W42,2018-10-21,5-14,,sentinel
Austria,AT,2018-W42,2018-10-21,65+,,sentinel
Austria,AT,2018-W42,2018-10-21,total,,sentinel
Austria,AT,2018-W41,2018-10-14,0-4,,sentinel
Austria,AT,2018-W41,2018-10-14,15-64,,sentinel
Austria,AT,2018-W41,2018-10-14,5-14,,sentinel
Austria,AT,2018-W41,2018-10-14,65+,,sentinel
Austria,AT,2018-W41,2018-10-14,total,,sentinel
Austria,AT,2018-W40,2018-10-07,0-4,,sentinel
Austria,AT,2018-W40,2018-10-07,15-64,,sentinel
Austria,AT,2018-W40,2018-10-07,5-14,,sentinel
Austria,AT,2018-W40,2018-10-07,65+,,sentinel
Austria,AT,2018-W40,2018-10-07,total,,sentinel
Austria,AT,2018-W15,2018-04-15,0-4,63.89999999999999,sentinel
Austria,AT,2018-W15,2018-04-15,15-64,28.0,sentinel
Austria,AT,2018-W15,2018-04-15,5-14,24.33333333333333,sentinel
Austria,AT,2018-W15,2018-04-15,65+,33.766666666666666,sentinel
Austria,AT,2018-W15,2018-04-15,total,34.099999999999994,sentinel
Austria,AT,2018-W14,2018-04-08,0-4,150.6,sentinel
Austria,AT,2018-W14,2018-04-08,15-64,81.76666666666667,sentinel
Austria,AT,2018-W14,2018-04-08,5-14,48.66666666666666,sentinel
Austria,AT,2018-W14,2018-04-08,65+,19.3,sentinel
Austria,AT,2018-W14,2018-04-08,total,73.8,sentinel
Austria,AT,2018-W13,2018-04-01,0-4,736.875,sentinel
Austria,AT,2018-W13,2018-04-01,15-64,174.3,sentinel
Austria,AT,2018-W13,2018-04-01,5-14,209.925,sentinel
Austria,AT,2018-W13,2018-04-01,65+,106.3875,sentinel
Austria,AT,2018-W13,2018-04-01,total,239.8125,sentinel
Austria,AT,2018-W12,2018-03-25,0-4,659.1421052631579,sentinel
Austria,AT,2018-W12,2018-03-25,15-64,259.58947368421053,sentinel
Austria,AT,2018-W12,2018-03-25,5-14,260.06842105263155,sentinel
Austria,AT,2018-W12,2018-03-25,65+,143.09473684210525,sentinel
Austria,AT,2018-W12,2018-03-25,total,299.1578947368421,sentinel
Austria,AT,2018-W11,2018-03-18,0-4,1011.980769230769,sentinel
Austria,AT,2018-W11,2018-03-18,15-64,565.326923076923,sentinel
Austria,AT,2018-W11,2018-03-18,5-14,408.6346153846153,sentinel
Austria,AT,2018-W11,2018-03-18,65+,242.19230769230768,sentinel
Austria,AT,2018-W11,2018-03-18,total,541.1538461538461,sentinel
Austria,AT,2018-W10,2018-03-11,0-4,1234.5384615384614,sentinel
Austria,AT,2018-W10,2018-03-11,15-64,840.0051282051281,sentinel
Austria,AT,2018-W10,2018-03-11,5-14,544.6410256410256,sentinel
Austria,AT,2018-W10,2018-03-11,65+,355.6666666666667,sentinel
Austria,AT,2018-W10,2018-03-11,total,750.9333333333334,sentinel
Austria,AT,2018-W09,2018-03-04,0-4,2120.216129032258,sentinel
Austria,AT,2018-W09,2018-03-04,15-64,845.3564516129032,sentinel
Austria,AT,2018-W09,2018-03-04,5-14,683.8838709677419,sentinel
Austria,AT,2018-W09,2018-03-04,65+,416.48225806451615,sentinel
Austria,AT,2018-W09,2018-03-04,total,898.6983870967742,sentinel
Austria,AT,2018-W08,2018-02-25,0-4,2125.495652173913,sentinel
