survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
non-sentinel,Slovenia,SI,2020-W18,2020-05-10,deaths,15-64,0
non-sentinel,Slovenia,SI,2020-W18,2020-05-10,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W18,2020-05-10,deaths,65+,16
non-sentinel,Slovenia,SI,2020-W18,2020-05-10,deaths,total,16
non-sentinel,Slovenia,SI,2020-W18,2020-05-10,deaths,unk,0
non-sentinel,Slovenia,SI,2020-W17,2020-05-03,deaths,0-4,0
non-sentinel,Slovenia,SI,2020-W17,2020-05-03,deaths,15-64,0
non-sentinel,Slovenia,SI,2020-W17,2020-05-03,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W17,2020-05-03,deaths,65+,5
non-sentinel,Slovenia,SI,2020-W17,2020-05-03,deaths,total,5
non-sentinel,Slovenia,SI,2020-W17,2020-05-03,deaths,unk,0
non-sentinel,Slovenia,SI,2020-W16,2020-04-26,deaths,0-4,0
non-sentinel,Slovenia,SI,2020-W16,2020-04-26,deaths,15-64,2
non-sentinel,Slovenia,SI,2020-W16,2020-04-26,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W16,2020-04-26,deaths,65+,21
non-sentinel,Slovenia,SI,2020-W16,2020-04-26,deaths,total,23
non-sentinel,Slovenia,SI,2020-W16,2020-04-26,deaths,unk,0
non-sentinel,Slovenia,SI,2020-W15,2020-04-19,deaths,0-4,0
non-sentinel,Slovenia,SI,2020-W15,2020-04-19,deaths,15-64,3
non-sentinel,Slovenia,SI,2020-W15,2020-04-19,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W15,2020-04-19,deaths,65+,25
non-sentinel,Slovenia,SI,2020-W15,2020-04-19,deaths,total,28
non-sentinel,Slovenia,SI,2020-W15,2020-04-19,deaths,unk,0
non-sentinel,Slovenia,SI,2020-W14,2020-04-12,deaths,0-4,0
non-sentinel,Slovenia,SI,2020-W14,2020-04-12,deaths,15-64,0
non-sentinel,Slovenia,SI,2020-W14,2020-04-12,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W14,2020-04-12,deaths,65+,20
non-sentinel,Slovenia,SI,2020-W14,2020-04-12,deaths,total,20
non-sentinel,Slovenia,SI,2020-W14,2020-04-12,deaths,unk,0
non-sentinel,Slovenia,SI,2020-W13,2020-04-05,deaths,0-4,0
non-sentinel,Slovenia,SI,2020-W13,2020-04-05,deaths,15-64,0
non-sentinel,Slovenia,SI,2020-W13,2020-04-05,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W13,2020-04-05,deaths,65+,11
non-sentinel,Slovenia,SI,2020-W13,2020-04-05,deaths,total,11
non-sentinel,Slovenia,SI,2020-W13,2020-04-05,deaths,unk,0
non-sentinel,Slovenia,SI,2020-W12,2020-03-29,deaths,0-4,0
non-sentinel,Slovenia,SI,2020-W12,2020-03-29,deaths,15-64,0
non-sentinel,Slovenia,SI,2020-W12,2020-03-29,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W12,2020-03-29,deaths,65+,1
non-sentinel,Slovenia,SI,2020-W12,2020-03-29,deaths,total,1
non-sentinel,Slovenia,SI,2020-W12,2020-03-29,deaths,unk,0
non-sentinel,Slovenia,SI,2020-W11,2020-03-22,deaths,0-4,0
non-sentinel,Slovenia,SI,2020-W11,2020-03-22,deaths,15-64,0
non-sentinel,Slovenia,SI,2020-W11,2020-03-22,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W11,2020-03-22,deaths,65+,1
non-sentinel,Slovenia,SI,2020-W11,2020-03-22,deaths,total,1
non-sentinel,Slovenia,SI,2020-W11,2020-03-22,deaths,unk,0
non-sentinel,Slovenia,SI,2020-W10,2020-03-15,deaths,0-4,0
non-sentinel,Slovenia,SI,2020-W10,2020-03-15,deaths,15-64,0
non-sentinel,Slovenia,SI,2020-W10,2020-03-15,deaths,5-14,0
non-sentinel,Slovenia,SI,2020-W10,2020-03-15,deaths,65+,0
non-sentinel,Slovenia,SI,2020-W10,2020-03-15,deaths,total,0
non-sentinel,Slovenia,SI,2020-W10,2020-03-15,deaths,unk,0
non-sentinel,Spain,ES,2023-W26,2023-07-02,deaths,0-4,0
non-sentinel,Spain,ES,2023-W26,2023-07-02,deaths,15-64,0
non-sentinel,Spain,ES,2023-W26,2023-07-02,deaths,5-14,0
non-sentinel,Spain,ES,2023-W26,2023-07-02,deaths,65+,11
non-sentinel,Spain,ES,2023-W26,2023-07-02,deaths,total,11
non-sentinel,Spain,ES,2023-W25,2023-06-25,deaths,0-4,0
non-sentinel,Spain,ES,2023-W25,2023-06-25,deaths,15-64,4
non-sentinel,Spain,ES,2023-W25,2023-06-25,deaths,5-14,0
non-sentinel,Spain,ES,2023-W25,2023-06-25,deaths,65+,38
non-sentinel,Spain,ES,2023-W25,2023-06-25,deaths,total,42
non-sentinel,Spain,ES,2023-W24,2023-06-18,deaths,0-4,0
non-sentinel,Spain,ES,2023-W24,2023-06-18,deaths,15-64,3
non-sentinel,Spain,ES,2023-W24,2023-06-18,deaths,5-14,0
non-sentinel,Spain,ES,2023-W24,2023-06-18,deaths,65+,62
non-sentinel,Spain,ES,2023-W24,2023-06-18,deaths,total,65
non-sentinel,Spain,ES,2023-W23,2023-06-11,deaths,0-4,0
non-sentinel,Spain,ES,2023-W23,2023-06-11,deaths,15-64,7
non-sentinel,Spain,ES,2023-W23,2023-06-11,deaths,5-14,0
non-sentinel,Spain,ES,2023-W23,2023-06-11,deaths,65+,82
non-sentinel,Spain,ES,2023-W23,2023-06-11,deaths,total,89
non-sentinel,Spain,ES,2023-W22,2023-06-04,deaths,0-4,0
non-sentinel,Spain,ES,2023-W22,2023-06-04,deaths,15-64,6
non-sentinel,Spain,ES,2023-W22,2023-06-04,deaths,5-14,0
non-sentinel,Spain,ES,2023-W22,2023-06-04,deaths,65+,92
non-sentinel,Spain,ES,2023-W22,2023-06-04,deaths,total,98
non-sentinel,Spain,ES,2023-W21,2023-05-28,deaths,0-4,0
non-sentinel,Spain,ES,2023-W21,2023-05-28,deaths,15-64,8
non-sentinel,Spain,ES,2023-W21,2023-05-28,deaths,5-14,0
non-sentinel,Spain,ES,2023-W21,2023-05-28,deaths,65+,91
non-sentinel,Spain,ES,2023-W21,2023-05-28,deaths,total,99
non-sentinel,Spain,ES,2023-W20,2023-05-21,deaths,0-4,0
non-sentinel,Spain,ES,2023-W20,2023-05-21,deaths,15-64,10
non-sentinel,Spain,ES,2023-W20,2023-05-21,deaths,5-14,0
non-sentinel,Spain,ES,2023-W20,2023-05-21,deaths,65+,90
non-sentinel,Spain,ES,2023-W20,2023-05-21,deaths,total,100
non-sentinel,Spain,ES,2023-W19,2023-05-14,deaths,0-4,0
non-sentinel,Spain,ES,2023-W19,2023-05-14,deaths,15-64,4
non-sentinel,Spain,ES,2023-W19,2023-05-14,deaths,5-14,0
non-sentinel,Spain,ES,2023-W19,2023-05-14,deaths,65+,98
non-sentinel,Spain,ES,2023-W19,2023-05-14,deaths,total,102
non-sentinel,Spain,ES,2023-W18,2023-05-07,deaths,0-4,0
non-sentinel,Spain,ES,2023-W18,2023-05-07,deaths,15-64,5
non-sentinel,Spain,ES,2023-W18,2023-05-07,deaths,5-14,0
non-sentinel,Spain,ES,2023-W18,2023-05-07,deaths,65+,93
non-sentinel,Spain,ES,2023-W18,2023-05-07,deaths,total,98
non-sentinel,Spain,ES,2023-W17,2023-04-30,deaths,0-4,0
non-sentinel,Spain,ES,2023-W17,2023-04-30,deaths,15-64,12
non-sentinel,Spain,ES,2023-W17,2023-04-30,deaths,5-14,0
non-sentinel,Spain,ES,2023-W17,2023-04-30,deaths,65+,116
non-sentinel,Spain,ES,2023-W17,2023-04-30,deaths,total,128
non-sentinel,Spain,ES,2023-W16,2023-04-23,deaths,0-4,0
non-sentinel,Spain,ES,2023-W16,2023-04-23,deaths,15-64,5
non-sentinel,Spain,ES,2023-W16,2023-04-23,deaths,5-14,0
non-sentinel,Spain,ES,2023-W16,2023-04-23,deaths,65+,107
non-sentinel,Spain,ES,2023-W16,2023-04-23,deaths,total,112
non-sentinel,Spain,ES,2023-W16,2023-04-23,deaths,unk,0
non-sentinel,Spain,ES,2023-W15,2023-04-16,deaths,0-4,0
non-sentinel,Spain,ES,2023-W15,2023-04-16,deaths,15-64,3
non-sentinel,Spain,ES,2023-W15,2023-04-16,deaths,5-14,0
non-sentinel,Spain,ES,2023-W15,2023-04-16,deaths,65+,77
non-sentinel,Spain,ES,2023-W15,2023-04-16,deaths,total,80
non-sentinel,Spain,ES,2023-W14,2023-04-09,deaths,0-4,0
non-sentinel,Spain,ES,2023-W14,2023-04-09,deaths,15-64,4
non-sentinel,Spain,ES,2023-W14,2023-04-09,deaths,5-14,0
non-sentinel,Spain,ES,2023-W14,2023-04-09,deaths,65+,82
non-sentinel,Spain,ES,2023-W14,2023-04-09,deaths,total,86
non-sentinel,Spain,ES,2023-W14,2023-04-09,deaths,unk,0
non-sentinel,Spain,ES,2023-W13,2023-04-02,deaths,0-4,0
non-sentinel,Spain,ES,2023-W13,2023-04-02,deaths,15-64,3
non-sentinel,Spain,ES,2023-W13,2023-04-02,deaths,5-14,0
non-sentinel,Spain,ES,2023-W13,2023-04-02,deaths,65+,81
non-sentinel,Spain,ES,2023-W13,2023-04-02,deaths,total,84
non-sentinel,Spain,ES,2023-W12,2023-03-26,deaths,0-4,0
non-sentinel,Spain,ES,2023-W12,2023-03-26,deaths,15-64,9
non-sentinel,Spain,ES,2023-W12,2023-03-26,deaths,5-14,0
non-sentinel,Spain,ES,2023-W12,2023-03-26,deaths,65+,86
non-sentinel,Spain,ES,2023-W12,2023-03-26,deaths,total,95
non-sentinel,Spain,ES,2023-W11,2023-03-19,deaths,0-4,0
non-sentinel,Spain,ES,2023-W11,2023-03-19,deaths,15-64,5
non-sentinel,Spain,ES,2023-W11,2023-03-19,deaths,5-14,0
non-sentinel,Spain,ES,2023-W11,2023-03-19,deaths,65+,118
non-sentinel,Spain,ES,2023-W11,2023-03-19,deaths,total,123
non-sentinel,Spain,ES,2023-W11,2023-03-19,deaths,unk,0
non-sentinel,Spain,ES,2023-W10,2023-03-12,deaths,0-4,0
non-sentinel,Spain,ES,2023-W10,2023-03-12,deaths,15-64,10
non-sentinel,Spain,ES,2023-W10,2023-03-12,deaths,5-14,0
non-sentinel,Spain,ES,2023-W10,2023-03-12,deaths,65+,87
non-sentinel,Spain,ES,2023-W10,2023-03-12,deaths,total,97
non-sentinel,Spain,ES,2023-W10,2023-03-12,deaths,unk,0
non-sentinel,Spain,ES,2023-W09,2023-03-05,deaths,0-4,0
non-sentinel,Spain,ES,2023-W09,2023-03-05,deaths,15-64,7
non-sentinel,Spain,ES,2023-W09,2023-03-05,deaths,5-14,0
non-sentinel,Spain,ES,2023-W09,2023-03-05,deaths,65+,75
non-sentinel,Spain,ES,2023-W09,2023-03-05,deaths,total,82
non-sentinel,Spain,ES,2023-W09,2023-03-05,deaths,unk,0
non-sentinel,Spain,ES,2023-W08,2023-02-26,deaths,0-4,0
non-sentinel,Spain,ES,2023-W08,2023-02-26,deaths,15-64,6
non-sentinel,Spain,ES,2023-W08,2023-02-26,deaths,5-14,0
non-sentinel,Spain,ES,2023-W08,2023-02-26,deaths,65+,85
non-sentinel,Spain,ES,2023-W08,2023-02-26,deaths,total,91
non-sentinel,Spain,ES,2023-W07,2023-02-19,deaths,0-4,0
non-sentinel,Spain,ES,2023-W07,2023-02-19,deaths,15-64,11
non-sentinel,Spain,ES,2023-W07,2023-02-19,deaths,5-14,0
non-sentinel,Spain,ES,2023-W07,2023-02-19,deaths,65+,74
non-sentinel,Spain,ES,2023-W07,2023-02-19,deaths,total,85
non-sentinel,Spain,ES,2023-W06,2023-02-12,deaths,0-4,0
non-sentinel,Spain,ES,2023-W06,2023-02-12,deaths,15-64,10
non-sentinel,Spain,ES,2023-W06,2023-02-12,deaths,5-14,0
non-sentinel,Spain,ES,2023-W06,2023-02-12,deaths,65+,93
non-sentinel,Spain,ES,2023-W06,2023-02-12,deaths,total,103
non-sentinel,Spain,ES,2023-W06,2023-02-12,deaths,unk,0
non-sentinel,Spain,ES,2023-W05,2023-02-05,deaths,0-4,0
non-sentinel,Spain,ES,2023-W05,2023-02-05,deaths,15-64,11
non-sentinel,Spain,ES,2023-W05,2023-02-05,deaths,5-14,0
non-sentinel,Spain,ES,2023-W05,2023-02-05,deaths,65+,105
non-sentinel,Spain,ES,2023-W05,2023-02-05,deaths,total,116
non-sentinel,Spain,ES,2023-W04,2023-01-29,deaths,0-4,0
non-sentinel,Spain,ES,2023-W04,2023-01-29,deaths,15-64,11
non-sentinel,Spain,ES,2023-W04,2023-01-29,deaths,5-14,0
non-sentinel,Spain,ES,2023-W04,2023-01-29,deaths,65+,125
non-sentinel,Spain,ES,2023-W04,2023-01-29,deaths,total,136
non-sentinel,Spain,ES,2023-W03,2023-01-22,deaths,0-4,0
non-sentinel,Spain,ES,2023-W03,2023-01-22,deaths,15-64,15
non-sentinel,Spain,ES,2023-W03,2023-01-22,deaths,5-14,0
non-sentinel,Spain,ES,2023-W03,2023-01-22,deaths,65+,182
non-sentinel,Spain,ES,2023-W03,2023-01-22,deaths,total,197
non-sentinel,Spain,ES,2023-W02,2023-01-15,deaths,0-4,0
non-sentinel,Spain,ES,2023-W02,2023-01-15,deaths,15-64,11
non-sentinel,Spain,ES,2023-W02,2023-01-15,deaths,5-14,0
non-sentinel,Spain,ES,2023-W02,2023-01-15,deaths,65+,167
non-sentinel,Spain,ES,2023-W02,2023-01-15,deaths,total,178
non-sentinel,Spain,ES,2023-W02,2023-01-15,deaths,unk,0
non-sentinel,Spain,ES,2023-W01,2023-01-08,deaths,0-4,0
non-sentinel,Spain,ES,2023-W01,2023-01-08,deaths,15-64,14
non-sentinel,Spain,ES,2023-W01,2023-01-08,deaths,5-14,0
non-sentinel,Spain,ES,2023-W01,2023-01-08,deaths,65+,188
non-sentinel,Spain,ES,2023-W01,2023-01-08,deaths,total,202
non-sentinel,Spain,ES,2023-W01,2023-01-08,deaths,unk,0
non-sentinel,Spain,ES,2022-W52,2023-01-01,deaths,0-4,0
non-sentinel,Spain,ES,2022-W52,2023-01-01,deaths,15-64,11
non-sentinel,Spain,ES,2022-W52,2023-01-01,deaths,5-14,0
non-sentinel,Spain,ES,2022-W52,2023-01-01,deaths,65+,199
non-sentinel,Spain,ES,2022-W52,2023-01-01,deaths,total,210
non-sentinel,Spain,ES,2022-W52,2023-01-01,deaths,unk,0
non-sentinel,Spain,ES,2022-W51,2022-12-25,deaths,0-4,0
non-sentinel,Spain,ES,2022-W51,2022-12-25,deaths,15-64,14
non-sentinel,Spain,ES,2022-W51,2022-12-25,deaths,5-14,0
non-sentinel,Spain,ES,2022-W51,2022-12-25,deaths,65+,203
non-sentinel,Spain,ES,2022-W51,2022-12-25,deaths,total,217
non-sentinel,Spain,ES,2022-W50,2022-12-18,deaths,0-4,0
non-sentinel,Spain,ES,2022-W50,2022-12-18,deaths,15-64,15
non-sentinel,Spain,ES,2022-W50,2022-12-18,deaths,5-14,0
non-sentinel,Spain,ES,2022-W50,2022-12-18,deaths,65+,226
non-sentinel,Spain,ES,2022-W50,2022-12-18,deaths,total,241
non-sentinel,Spain,ES,2022-W50,2022-12-18,deaths,unk,0
non-sentinel,Spain,ES,2022-W49,2022-12-11,deaths,0-4,0
non-sentinel,Spain,ES,2022-W49,2022-12-11,deaths,15-64,13
non-sentinel,Spain,ES,2022-W49,2022-12-11,deaths,5-14,0
non-sentinel,Spain,ES,2022-W49,2022-12-11,deaths,65+,177
non-sentinel,Spain,ES,2022-W49,2022-12-11,deaths,total,190
non-sentinel,Spain,ES,2022-W48,2022-12-04,deaths,0-4,0
non-sentinel,Spain,ES,2022-W48,2022-12-04,deaths,15-64,15
non-sentinel,Spain,ES,2022-W48,2022-12-04,deaths,5-14,0
non-sentinel,Spain,ES,2022-W48,2022-12-04,deaths,65+,168
non-sentinel,Spain,ES,2022-W48,2022-12-04,deaths,total,183
non-sentinel,Spain,ES,2022-W47,2022-11-27,deaths,0-4,0
non-sentinel,Spain,ES,2022-W47,2022-11-27,deaths,15-64,12
non-sentinel,Spain,ES,2022-W47,2022-11-27,deaths,5-14,0
non-sentinel,Spain,ES,2022-W47,2022-11-27,deaths,65+,163
non-sentinel,Spain,ES,2022-W47,2022-11-27,deaths,total,175
non-sentinel,Spain,ES,2022-W47,2022-11-27,deaths,unk,0
non-sentinel,Spain,ES,2022-W46,2022-11-20,deaths,0-4,0
non-sentinel,Spain,ES,2022-W46,2022-11-20,deaths,15-64,16
non-sentinel,Spain,ES,2022-W46,2022-11-20,deaths,5-14,0
non-sentinel,Spain,ES,2022-W46,2022-11-20,deaths,65+,147
non-sentinel,Spain,ES,2022-W46,2022-11-20,deaths,total,163
non-sentinel,Spain,ES,2022-W45,2022-11-13,deaths,0-4,0
non-sentinel,Spain,ES,2022-W45,2022-11-13,deaths,15-64,10
non-sentinel,Spain,ES,2022-W45,2022-11-13,deaths,5-14,0
non-sentinel,Spain,ES,2022-W45,2022-11-13,deaths,65+,137
non-sentinel,Spain,ES,2022-W45,2022-11-13,deaths,total,147
non-sentinel,Spain,ES,2022-W44,2022-11-06,deaths,0-4,0
non-sentinel,Spain,ES,2022-W44,2022-11-06,deaths,15-64,14
non-sentinel,Spain,ES,2022-W44,2022-11-06,deaths,5-14,0
non-sentinel,Spain,ES,2022-W44,2022-11-06,deaths,65+,128
non-sentinel,Spain,ES,2022-W44,2022-11-06,deaths,total,142
non-sentinel,Spain,ES,2022-W44,2022-11-06,deaths,unk,0
non-sentinel,Spain,ES,2022-W43,2022-10-30,deaths,0-4,0
non-sentinel,Spain,ES,2022-W43,2022-10-30,deaths,15-64,6
non-sentinel,Spain,ES,2022-W43,2022-10-30,deaths,5-14,0
non-sentinel,Spain,ES,2022-W43,2022-10-30,deaths,65+,160
non-sentinel,Spain,ES,2022-W43,2022-10-30,deaths,total,166
non-sentinel,Spain,ES,2022-W43,2022-10-30,deaths,unk,0
non-sentinel,Spain,ES,2022-W42,2022-10-23,deaths,0-4,0
non-sentinel,Spain,ES,2022-W42,2022-10-23,deaths,15-64,12
non-sentinel,Spain,ES,2022-W42,2022-10-23,deaths,5-14,0
non-sentinel,Spain,ES,2022-W42,2022-10-23,deaths,65+,167
non-sentinel,Spain,ES,2022-W42,2022-10-23,deaths,total,179
non-sentinel,Spain,ES,2022-W41,2022-10-16,deaths,0-4,0
non-sentinel,Spain,ES,2022-W41,2022-10-16,deaths,15-64,14
non-sentinel,Spain,ES,2022-W41,2022-10-16,deaths,5-14,0
non-sentinel,Spain,ES,2022-W41,2022-10-16,deaths,65+,133
non-sentinel,Spain,ES,2022-W41,2022-10-16,deaths,total,147
non-sentinel,Spain,ES,2022-W41,2022-10-16,deaths,unk,0
non-sentinel,Spain,ES,2022-W40,2022-10-09,deaths,0-4,0
non-sentinel,Spain,ES,2022-W40,2022-10-09,deaths,15-64,11
non-sentinel,Spain,ES,2022-W40,2022-10-09,deaths,5-14,0
non-sentinel,Spain,ES,2022-W40,2022-10-09,deaths,65+,139
non-sentinel,Spain,ES,2022-W40,2022-10-09,deaths,total,150
non-sentinel,Spain,ES,2022-W39,2022-10-02,deaths,0-4,0
non-sentinel,Spain,ES,2022-W39,2022-10-02,deaths,15-64,4
non-sentinel,Spain,ES,2022-W39,2022-10-02,deaths,5-14,0
non-sentinel,Spain,ES,2022-W39,2022-10-02,deaths,65+,122
non-sentinel,Spain,ES,2022-W39,2022-10-02,deaths,total,126
non-sentinel,Spain,ES,2022-W38,2022-09-25,deaths,0-4,0
non-sentinel,Spain,ES,2022-W38,2022-09-25,deaths,15-64,11
non-sentinel,Spain,ES,2022-W38,2022-09-25,deaths,5-14,0
non-sentinel,Spain,ES,2022-W38,2022-09-25,deaths,65+,96
non-sentinel,Spain,ES,2022-W38,2022-09-25,deaths,total,107
non-sentinel,Spain,ES,2022-W38,2022-09-25,deaths,unk,0
non-sentinel,Spain,ES,2022-W37,2022-09-18,deaths,0-4,0
non-sentinel,Spain,ES,2022-W37,2022-09-18,deaths,15-64,12
non-sentinel,Spain,ES,2022-W37,2022-09-18,deaths,5-14,1
non-sentinel,Spain,ES,2022-W37,2022-09-18,deaths,65+,152
non-sentinel,Spain,ES,2022-W37,2022-09-18,deaths,total,165
non-sentinel,Spain,ES,2022-W37,2022-09-18,deaths,unk,0
non-sentinel,Spain,ES,2022-W36,2022-09-11,deaths,0-4,0
non-sentinel,Spain,ES,2022-W36,2022-09-11,deaths,15-64,16
non-sentinel,Spain,ES,2022-W36,2022-09-11,deaths,5-14,0
non-sentinel,Spain,ES,2022-W36,2022-09-11,deaths,65+,155
non-sentinel,Spain,ES,2022-W36,2022-09-11,deaths,total,171
non-sentinel,Spain,ES,2022-W36,2022-09-11,deaths,unk,0
non-sentinel,Spain,ES,2022-W35,2022-09-04,deaths,0-4,0
non-sentinel,Spain,ES,2022-W35,2022-09-04,deaths,15-64,15
non-sentinel,Spain,ES,2022-W35,2022-09-04,deaths,5-14,0
non-sentinel,Spain,ES,2022-W35,2022-09-04,deaths,65+,237
non-sentinel,Spain,ES,2022-W35,2022-09-04,deaths,total,252
non-sentinel,Spain,ES,2022-W35,2022-09-04,deaths,unk,0
non-sentinel,Spain,ES,2022-W34,2022-08-28,deaths,0-4,0
non-sentinel,Spain,ES,2022-W34,2022-08-28,deaths,15-64,31
non-sentinel,Spain,ES,2022-W34,2022-08-28,deaths,5-14,0
non-sentinel,Spain,ES,2022-W34,2022-08-28,deaths,65+,274
non-sentinel,Spain,ES,2022-W34,2022-08-28,deaths,total,305
non-sentinel,Spain,ES,2022-W34,2022-08-28,deaths,unk,0
non-sentinel,Spain,ES,2022-W33,2022-08-21,deaths,0-4,0
non-sentinel,Spain,ES,2022-W33,2022-08-21,deaths,15-64,21
non-sentinel,Spain,ES,2022-W33,2022-08-21,deaths,5-14,0
non-sentinel,Spain,ES,2022-W33,2022-08-21,deaths,65+,318
non-sentinel,Spain,ES,2022-W33,2022-08-21,deaths,total,339
non-sentinel,Spain,ES,2022-W33,2022-08-21,deaths,unk,0
non-sentinel,Spain,ES,2022-W32,2022-08-14,deaths,0-4,0
non-sentinel,Spain,ES,2022-W32,2022-08-14,deaths,15-64,28
non-sentinel,Spain,ES,2022-W32,2022-08-14,deaths,5-14,0
non-sentinel,Spain,ES,2022-W32,2022-08-14,deaths,65+,470
non-sentinel,Spain,ES,2022-W32,2022-08-14,deaths,total,498
non-sentinel,Spain,ES,2022-W32,2022-08-14,deaths,unk,0
non-sentinel,Spain,ES,2022-W31,2022-08-07,deaths,0-4,0
non-sentinel,Spain,ES,2022-W31,2022-08-07,deaths,15-64,30
non-sentinel,Spain,ES,2022-W31,2022-08-07,deaths,5-14,0
non-sentinel,Spain,ES,2022-W31,2022-08-07,deaths,65+,566
non-sentinel,Spain,ES,2022-W31,2022-08-07,deaths,total,597
non-sentinel,Spain,ES,2022-W31,2022-08-07,deaths,unk,1
non-sentinel,Spain,ES,2022-W30,2022-07-31,deaths,0-4,0
non-sentinel,Spain,ES,2022-W30,2022-07-31,deaths,15-64,35
non-sentinel,Spain,ES,2022-W30,2022-07-31,deaths,5-14,0
non-sentinel,Spain,ES,2022-W30,2022-07-31,deaths,65+,753
non-sentinel,Spain,ES,2022-W30,2022-07-31,deaths,total,788
non-sentinel,Spain,ES,2022-W30,2022-07-31,deaths,unk,0
non-sentinel,Spain,ES,2022-W29,2022-07-24,deaths,0-4,0
non-sentinel,Spain,ES,2022-W29,2022-07-24,deaths,15-64,53
non-sentinel,Spain,ES,2022-W29,2022-07-24,deaths,5-14,0
non-sentinel,Spain,ES,2022-W29,2022-07-24,deaths,65+,905
non-sentinel,Spain,ES,2022-W29,2022-07-24,deaths,total,958
non-sentinel,Spain,ES,2022-W29,2022-07-24,deaths,unk,0
non-sentinel,Spain,ES,2022-W28,2022-07-17,deaths,0-4,1
non-sentinel,Spain,ES,2022-W28,2022-07-17,deaths,15-64,55
non-sentinel,Spain,ES,2022-W28,2022-07-17,deaths,5-14,0
non-sentinel,Spain,ES,2022-W28,2022-07-17,deaths,65+,1048
non-sentinel,Spain,ES,2022-W28,2022-07-17,deaths,total,1104
non-sentinel,Spain,ES,2022-W28,2022-07-17,deaths,unk,0
non-sentinel,Spain,ES,2022-W27,2022-07-10,deaths,0-4,0
non-sentinel,Spain,ES,2022-W27,2022-07-10,deaths,15-64,55
non-sentinel,Spain,ES,2022-W27,2022-07-10,deaths,5-14,0
non-sentinel,Spain,ES,2022-W27,2022-07-10,deaths,65+,798
non-sentinel,Spain,ES,2022-W27,2022-07-10,deaths,total,853
non-sentinel,Spain,ES,2022-W27,2022-07-10,deaths,unk,0
non-sentinel,Spain,ES,2022-W26,2022-07-03,deaths,0-4,0
non-sentinel,Spain,ES,2022-W26,2022-07-03,deaths,15-64,43
non-sentinel,Spain,ES,2022-W26,2022-07-03,deaths,5-14,1
non-sentinel,Spain,ES,2022-W26,2022-07-03,deaths,65+,599
non-sentinel,Spain,ES,2022-W26,2022-07-03,deaths,total,643
non-sentinel,Spain,ES,2022-W26,2022-07-03,deaths,unk,0
non-sentinel,Spain,ES,2022-W25,2022-06-26,deaths,0-4,0
non-sentinel,Spain,ES,2022-W25,2022-06-26,deaths,15-64,34
non-sentinel,Spain,ES,2022-W25,2022-06-26,deaths,5-14,0
non-sentinel,Spain,ES,2022-W25,2022-06-26,deaths,65+,491
non-sentinel,Spain,ES,2022-W25,2022-06-26,deaths,total,525
non-sentinel,Spain,ES,2022-W25,2022-06-26,deaths,unk,0
non-sentinel,Spain,ES,2022-W24,2022-06-19,deaths,0-4,0
non-sentinel,Spain,ES,2022-W24,2022-06-19,deaths,15-64,29
non-sentinel,Spain,ES,2022-W24,2022-06-19,deaths,5-14,0
non-sentinel,Spain,ES,2022-W24,2022-06-19,deaths,65+,468
non-sentinel,Spain,ES,2022-W24,2022-06-19,deaths,total,497
non-sentinel,Spain,ES,2022-W24,2022-06-19,deaths,unk,0
non-sentinel,Spain,ES,2022-W23,2022-06-12,deaths,0-4,0
non-sentinel,Spain,ES,2022-W23,2022-06-12,deaths,15-64,33
non-sentinel,Spain,ES,2022-W23,2022-06-12,deaths,5-14,0
non-sentinel,Spain,ES,2022-W23,2022-06-12,deaths,65+,394
non-sentinel,Spain,ES,2022-W23,2022-06-12,deaths,total,427
non-sentinel,Spain,ES,2022-W23,2022-06-12,deaths,unk,0
non-sentinel,Spain,ES,2022-W22,2022-06-05,deaths,0-4,0
non-sentinel,Spain,ES,2022-W22,2022-06-05,deaths,15-64,38
non-sentinel,Spain,ES,2022-W22,2022-06-05,deaths,5-14,0
non-sentinel,Spain,ES,2022-W22,2022-06-05,deaths,65+,404
non-sentinel,Spain,ES,2022-W22,2022-06-05,deaths,total,442
non-sentinel,Spain,ES,2022-W22,2022-06-05,deaths,unk,0
non-sentinel,Spain,ES,2022-W21,2022-05-29,deaths,0-4,0
non-sentinel,Spain,ES,2022-W21,2022-05-29,deaths,15-64,28
non-sentinel,Spain,ES,2022-W21,2022-05-29,deaths,5-14,0
non-sentinel,Spain,ES,2022-W21,2022-05-29,deaths,65+,426
non-sentinel,Spain,ES,2022-W21,2022-05-29,deaths,total,454
non-sentinel,Spain,ES,2022-W21,2022-05-29,deaths,unk,0
non-sentinel,Spain,ES,2022-W20,2022-05-22,deaths,0-4,0
non-sentinel,Spain,ES,2022-W20,2022-05-22,deaths,15-64,48
non-sentinel,Spain,ES,2022-W20,2022-05-22,deaths,5-14,0
non-sentinel,Spain,ES,2022-W20,2022-05-22,deaths,65+,484
non-sentinel,Spain,ES,2022-W20,2022-05-22,deaths,total,532
non-sentinel,Spain,ES,2022-W20,2022-05-22,deaths,unk,0
